id;last_name;marital_status;gender; annual_income ; industry ;zip_code;age_at_issue;member_type;add_members; annual_fee ;payment_type;status;start_month;start_day;start_year;end_month;end_day;end_year
A01039;Wagner;Married;F; $103.018,00 ;Telecommunication Services;80237;47;Platinum;1; $15.000,00 ;MONTHLY;ACTIVE;12;11;2008;NULL;;
A02421;Parks;Married;F; $47.626,00 ;Materials;80237;48;Bronze;1; $5.000,00 ;QUARTERLY;ACTIVE;12;3;2009;NULL;;
A01016;Wright;Married;M; $46.879,00 ;Utilities;80237;40;Gold;3; $9.000,00 ;MONTHLY;ACTIVE;12;1;2008;NULL;;
A07522;Boyd;Married;M; $111.579,00 ;Consumer Staples;80237;44;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;11;30;2012;NULL;;
A10358;Spencer;Single;F; $45.716,00 ;Financials;80237;29;Gold;0; $9.000,00 ;MONTHLY;ACTIVE;11;29;2013;NULL;;
A10185;Floyd;Single;F; $88.467,00 ;Materials;80237;25;Silver;0; $7.000,00 ;SEMI-ANNUAL;ACTIVE;11;7;2013;NULL;;
A10138;Massey;Married;F; $72.044,00 ;Unclassified;80237;28;Bronze;2; $5.000,00 ;MONTHLY;ACTIVE;10;31;2013;NULL;;
A04955;Gregory;Married;M; $63.745,00 ;Financials;80237;53;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;10;29;2010;NULL;;
A10003;Shelton;Married;M; $104.467,00 ;Information Technology;80237;42;Silver;1; $7.000,00 ;MONTHLY;ACTIVE;10;8;2013;NULL;;
A04888;Yates;Married;F; $100.748,00 ;Utilities;80237;51;Platinum;2; $15.000,00 ;ANNUAL;ACTIVE;10;8;2010;NULL;;
A00050;Wilkerson;Married;M; $112.690,00 ;Consumer Discretionary;80237;33;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;10;5;2007;NULL;;
A09936;Stephens;Single;M; $47.097,00 ;Health Care;80237;35;Gold;0; $9.000,00 ;MONTHLY;ACTIVE;9;30;2013;NULL;;
A00835;Griffith;Single;M; $65.214,00 ;Financials;80237;38;Silver;0; $7.000,00 ;ANNUAL;ACTIVE;9;30;2008;NULL;;
A02112;Garner;Married;F; $77.067,00 ;Health Care;80237;40;Bronze;1; $5.000,00 ;ANNUAL;ACTIVE;9;25;2009;NULL;;
A02124;Bates;Married;M; $46.338,00 ;Consumer Staples;80237;50;Platinum;1; $15.000,00 ;QUARTERLY;ACTIVE;9;25;2009;NULL;;
A04868;Huff;Married;M; $49.622,00 ;Consumer Staples;80237;34;Bronze;1; $5.000,00 ;ANNUAL;ACTIVE;9;20;2010;NULL;;
A09760;Buchanan;Single;M; $43.569,00 ;Health Care;80237;23;Silver;0; $7.000,00 ;SEMI-ANNUAL;ACTIVE;9;19;2013;NULL;;
A04618;Lawson;Married;M; $56.727,00 ;Telecommunication Services;80237;65;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;8;31;2010;NULL;;
A02019;Sanders;Married;M; $95.134,00 ;Energy;80237;34;Silver;1; $7.000,00 ;ANNUAL;ACTIVE;8;31;2009;NULL;;
A02042;Dean;Married;M; $43.900,00 ;Real Estate;80237;38;Silver;3; $7.000,00 ;ANNUAL;ACTIVE;8;31;2009;NULL;;
A02022;Allison;Married;F; $56.802,00 ;Health Care;80237;39;Gold;2; $9.000,00 ;MONTHLY;ACTIVE;8;31;2009;NULL;;
A04602;Ortega;Married;M; $113.213,00 ;Unclassified;80237;25;Silver;1; $7.000,00 ;ANNUAL;ACTIVE;8;30;2010;NULL;;
A09598;Stanley;Married;M; $47.478,00 ;Real Estate;80237;51;Platinum;1; $15.000,00 ;MONTHLY;ACTIVE;8;29;2013;NULL;;
A00718;Holland;Married;M; $53.485,00 ;Real Estate;80237;37;Bronze;3; $5.000,00 ;MONTHLY;ACTIVE;8;28;2008;NULL;;
A04553;Owen;Married;M; $93.668,00 ;Financials;80237;48;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;8;27;2010;NULL;;
A09508;Murphy;Married;M; $57.467,00 ;Consumer Staples;80237;55;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;8;26;2013;NULL;;
A09514;Moss;Married;M; $82.881,00 ;Consumer Staples;80237;47;Gold;3; $9.000,00 ;SEMI-ANNUAL;ACTIVE;8;19;2013;NULL;;
A09502;White;Married;M; $43.683,00 ;Health Care;80237;37;Silver;2; $7.000,00 ;ANNUAL;ACTIVE;8;14;2013;NULL;;
A09353;Klein;Married;M; $105.413,00 ;Consumer Discretionary;80237;61;Silver;1; $7.000,00 ;MONTHLY;ACTIVE;7;25;2013;NULL;;
A01895;Cobb;Married;F; $95.570,00 ;Information Technology;80237;26;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;7;22;2009;NULL;;
A09283;Singleton;Married;M; $73.881,00 ;Materials;80237;61;Platinum;3; $15.000,00 ;MONTHLY;ACTIVE;7;12;2013;NULL;;
A04176;Cunningham;Single;M; $105.976,00 ;Consumer Staples;80237;19;Platinum;0; $15.000,00 ;QUARTERLY;ACTIVE;7;2;2010;NULL;;
A04165;Barnes;Married;M; $71.159,00 ;Telecommunication Services;80237;49;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;6;30;2010;NULL;;
A00031;Hernandez;Married;M; $100.071,00 ;Materials;80237;44;Silver;1; $7.000,00 ;QUARTERLY;ACTIVE;6;29;2007;NULL;;
A09234;Chavez;Married;M; $110.451,00 ;Industrials;80237;42;Platinum;3; $15.000,00 ;ANNUAL;ACTIVE;6;28;2013;NULL;;
A09203;Morales;Married;M; $113.073,00 ;Unclassified;80237;62;Platinum;1; $15.000,00 ;MONTHLY;ACTIVE;6;28;2013;NULL;;
A09227;Lowe;Married;M; $76.821,00 ;Energy;80237;66;Bronze;1; $5.000,00 ;ANNUAL;ACTIVE;6;28;2013;NULL;;
A09194;Sims;Married;M; $107.625,00 ;Consumer Discretionary;80237;54;Platinum;3; $15.000,00 ;MONTHLY;ACTIVE;6;27;2013;NULL;;
A09159;Watts;Single;F; $107.624,00 ;Utilities;80237;25;Platinum;0; $15.000,00 ;ANNUAL;ACTIVE;6;24;2013;NULL;;
A04075;Beck;Married;M; $41.673,00 ;Consumer Staples;80237;30;Platinum;2; $15.000,00 ;ANNUAL;ACTIVE;6;24;2010;NULL;;
A01801;Rose;Married;M; $79.962,00 ;Consumer Discretionary;80237;55;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;6;24;2009;NULL;;
A07076;French;Married;M; $50.639,00 ;Consumer Discretionary;80237;46;Platinum;1; $15.000,00 ;MONTHLY;ACTIVE;6;22;2012;NULL;;
A09119;Douglas;Married;M; $113.113,00 ;Materials;80237;57;Bronze;2; $5.000,00 ;MONTHLY;ACTIVE;6;14;2013;NULL;;
A01724;Gomez;Married;M; $87.039,00 ;Consumer Discretionary;80237;53;Silver;1; $7.000,00 ;ANNUAL;ACTIVE;6;10;2009;NULL;;
A04015;Elliott;Married;M; $106.137,00 ;Financials;80237;55;Silver;3; $7.000,00 ;ANNUAL;ACTIVE;6;4;2010;NULL;;
A03998;Walsh;Married;F; $110.252,00 ;Utilities;80237;35;Silver;1; $7.000,00 ;SEMI-ANNUAL;ACTIVE;5;31;2010;NULL;;
A08970;Hunter;Married;M; $92.813,00 ;Utilities;80237;61;Silver;2; $7.000,00 ;MONTHLY;ACTIVE;5;14;2013;NULL;;
A08965;Simpson;Married;M; $114.598,00 ;Telecommunication Services;80237;52;Bronze;2; $5.000,00 ;MONTHLY;ACTIVE;5;13;2013;NULL;;
A08889;Cunningham;Married;M; $99.174,00 ;Financials;80237;30;Gold;3; $9.000,00 ;MONTHLY;ACTIVE;5;8;2013;NULL;;
A03736;Burgess;Married;M; $80.661,00 ;Energy;80237;51;Gold;1; $9.000,00 ;ANNUAL;ACTIVE;4;27;2010;NULL;;
A08878;Gardner;Single;M; $70.419,00 ;Materials;80237;24;Gold;0; $9.000,00 ;SEMI-ANNUAL;ACTIVE;4;22;2013;NULL;;
A00446;Mendoza;Married;M; $37.679,00 ;Telecommunication Services;80237;38;Silver;2; $7.000,00 ;MONTHLY;ACTIVE;4;10;2008;NULL;;
A03563;Bowman;Married;M; $50.759,00 ;Financials;80237;40;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;3;31;2010;NULL;;
A03598;Holt;Married;M; $79.235,00 ;Information Technology;80237;42;Platinum;3; $15.000,00 ;ANNUAL;ACTIVE;3;31;2010;NULL;;
A00344;Jordan;Single;M; $96.696,00 ;Information Technology;80237;25;Bronze;0; $5.000,00 ;QUARTERLY;ACTIVE;3;31;2008;NULL;;
A00420;George;Married;F; $104.063,00 ;Consumer Staples;80237;26;Bronze;1; $5.000,00 ;MONTHLY;ACTIVE;3;31;2008;NULL;;
A00392;Obrien;Married;M; $52.945,00 ;Energy;80237;27;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;3;31;2008;NULL;;
A01416;Bowman;Married;M; $102.004,00 ;Real Estate;80237;38;Gold;3; $9.000,00 ;MONTHLY;ACTIVE;3;30;2009;NULL;;
A03487;Johnston;Married;M; $106.506,00 ;Consumer Staples;80237;56;Silver;3; $7.000,00 ;SEMI-ANNUAL;ACTIVE;3;29;2010;NULL;;
A08609;Robbins;Married;F; $101.705,00 ;Consumer Staples;80237;46;Platinum;3; $15.000,00 ;MONTHLY;ACTIVE;3;28;2013;NULL;;
A03394;Cook;Married;M; $95.707,00 ;Real Estate;80237;44;Bronze;3; $5.000,00 ;ANNUAL;ACTIVE;3;26;2010;NULL;;
A08489;Fernandez;Single;M; $101.858,00 ;Materials;80237;29;Bronze;0; $5.000,00 ;ANNUAL;ACTIVE;3;25;2013;NULL;;
A01395;Casey;Married;M; $66.142,00 ;Health Care;80237;29;Bronze;3; $5.000,00 ;SEMI-ANNUAL;ACTIVE;3;24;2009;NULL;;
A01458;Nelson;Single;M; $50.422,00 ;Telecommunication Services;80237;33;Bronze;0; $5.000,00 ;SEMI-ANNUAL;ACTIVE;3;23;2009;NULL;;
A01454;Brooks;Married;M; $73.502,00 ;Consumer Discretionary;80237;44;Bronze;1; $5.000,00 ;SEMI-ANNUAL;ACTIVE;3;20;2009;NULL;;
A06633;Bush;Married;F; $101.079,00 ;Industrials;80237;45;Gold;1; $9.000,00 ;SEMI-ANNUAL;ACTIVE;3;19;2012;NULL;;
A01435;Dawson;Married;M; $81.302,00 ;Financials;80237;65;Bronze;1; $5.000,00 ;SEMI-ANNUAL;ACTIVE;3;18;2009;NULL;;
A03275;Osborne;Married;M; $57.788,00 ;Consumer Staples;80237;50;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;3;17;2010;NULL;;
A08286;Buchanan;Married;M; $74.721,00 ;Consumer Discretionary;80237;44;Platinum;1; $15.000,00 ;MONTHLY;ACTIVE;3;7;2013;NULL;;
A06512;Diaz;Married;M; $99.542,00 ;Energy;80237;47;Platinum;3; $15.000,00 ;SEMI-ANNUAL;ACTIVE;2;29;2012;NULL;;
A08240;Wheeler;Married;M; $113.929,00 ;Financials;80237;27;Platinum;3; $15.000,00 ;ANNUAL;ACTIVE;2;28;2013;NULL;;
A03119;Aguilar;Married;F; $114.120,00 ;Utilities;80237;60;Silver;1; $7.000,00 ;ANNUAL;ACTIVE;2;26;2010;NULL;;
A03027;Ruiz;Married;M; $68.405,00 ;Consumer Discretionary;80237;58;Silver;2; $7.000,00 ;ANNUAL;ACTIVE;2;22;2010;NULL;;
A02900;Drake;Married;M; $77.218,00 ;Real Estate;80237;47;Platinum;1; $15.000,00 ;SEMI-ANNUAL;ACTIVE;2;5;2010;NULL;;
A02667;Jackson;Married;M; $45.637,00 ;Consumer Discretionary;80237;40;Gold;1; $9.000,00 ;ANNUAL;ACTIVE;1;8;2010;NULL;;
A07904;Medina;Married;M; $108.531,00 ;Consumer Discretionary;80224;35;Bronze;3; $5.000,00 ;ANNUAL;CANCELLED;1;11;2013;5;7;2013
A07929;McGee;Married;M; $73.285,00 ;Consumer Discretionary;80237;43;Silver;3; $7.000,00 ;SEMI-ANNUAL;CANCELLED;1;17;2013;6;5;2013
A07934;Perry;Married;M; $55.694,00 ;Health Care;80231;43;Platinum;1; $15.000,00 ;MONTHLY;CANCELLED;1;17;2013;2;22;2013
A07936;Mack;Married;M; $92.482,00 ;Health Care;80224;37;Gold;2; $9.000,00 ;MONTHLY;CANCELLED;1;17;2013;4;20;2013
A07954;Jenkins;Married;M; $104.828,00 ;Unclassified;80222;45;Gold;1; $9.000,00 ;ANNUAL;CANCELLED;1;18;2013;6;21;2013
A07956;Ryan;Married;F; $105.095,00 ;Energy;80224;39;Silver;2; $7.000,00 ;MONTHLY;CANCELLED;1;18;2013;2;18;2013
A07948;Lloyd;Married;F; $51.413,00 ;Utilities;80237;43;Platinum;1; $15.000,00 ;ANNUAL;CANCELLED;1;18;2013;5;7;2013
A07970;Parsons;Married;M; $102.053,00 ;Real Estate;80224;50;Platinum;3; $15.000,00 ;ANNUAL;CANCELLED;1;23;2013;8;4;2013
A07759;Alvarado;Widowed;F; $71.531,00 ;Real Estate;80237;72;Gold;0; $9.000,00 ;ANNUAL;CANCELLED;1;25;2013;6;10;2013
A08002;Wilkerson;Single;M; $80.799,00 ;Unclassified;80222;37;Platinum;0; $15.000,00 ;ANNUAL;CANCELLED;1;28;2013;2;25;2013
A08027;Newman;Married;F; $104.273,00 ;Health Care;80222;34;Bronze;2; $5.000,00 ;MONTHLY;CANCELLED;1;30;2013;5;30;2013
A08024;Barnett;Single;M; $36.780,00 ;Materials;80224;46;Bronze;0; $5.000,00 ;MONTHLY;CANCELLED;1;31;2013;6;13;2013
A08060;Montgomery;Married;M; $103.780,00 ;Financials;80237;50;Gold;2; $9.000,00 ;ANNUAL;CANCELLED;1;31;2013;4;11;2013
A07768;Ford;Married;M; $37.986,00 ;Real Estate;80222;37;Silver;2; $7.000,00 ;ANNUAL;CANCELLED;1;7;2013;3;26;2013
A07885;Walker;Married;F; $80.708,00 ;Real Estate;80224;60;Bronze;1; $5.000,00 ;ANNUAL;CANCELLED;1;9;2013;2;14;2013
A10018;Gibson;Married;M; $46.931,00 ;Information Technology;80237;41;Gold;1; $9.000,00 ;MONTHLY;CANCELLED;10;10;2013;10;28;2013
A10052;Bowman;Married;M; $54.628,00 ;Materials;80237;49;Gold;2; $9.000,00 ;ANNUAL;CANCELLED;10;23;2013;11;18;2013
A10054;Myers;Married;M; $88.903,00 ;Energy;80231;39;Silver;3; $7.000,00 ;ANNUAL;CANCELLED;10;24;2013;12;9;2013
A10110;Richardson;Married;F; $53.709,00 ;Telecommunication Services;80231;41;Gold;1; $9.000,00 ;MONTHLY;CANCELLED;10;25;2013;12;24;2013
A10109;Greer;Married;M; $109.578,00 ;Real Estate;80222;37;Platinum;3; $15.000,00 ;SEMI-ANNUAL;CANCELLED;10;25;2013;11;26;2013
A10119;Greer;Married;M; $81.047,00 ;Real Estate;80231;42;Bronze;1; $5.000,00 ;ANNUAL;CANCELLED;10;28;2013;11;25;2013
A10094;Morris;Married;M; $79.390,00 ;Telecommunication Services;80231;45;Gold;1; $9.000,00 ;MONTHLY;CANCELLED;10;28;2013;12;17;2013
A10134;Swanson;Married;M; $63.562,00 ;Financials;80231;45;Bronze;2; $5.000,00 ;ANNUAL;CANCELLED;10;31;2013;12;19;2013
A10144;Maxwell;Married;F; $54.286,00 ;Materials;80231;63;Silver;3; $7.000,00 ;MONTHLY;CANCELLED;10;31;2013;11;17;2013
A09993;Gibson;Married;F; $119.691,00 ;Information Technology;80224;45;Platinum;3; $15.000,00 ;MONTHLY;CANCELLED;10;7;2013;11;15;2013
A09997;Howell;Single;F; $87.157,00 ;Telecommunication Services;80237;43;Silver;0; $7.000,00 ;ANNUAL;CANCELLED;10;7;2013;11;12;2013
A10014;Alvarez;Married;M; $55.147,00 ;Financials;80222;55;Gold;2; $9.000,00 ;SEMI-ANNUAL;CANCELLED;10;9;2013;11;9;2013
A10246;West;Married;M; $64.274,00 ;Industrials;80222;42;Bronze;1; $5.000,00 ;MONTHLY;CANCELLED;11;18;2013;12;6;2013
A10210;Townsend;Married;M; $111.560,00 ;Energy;80222;43;Bronze;2; $5.000,00 ;SEMI-ANNUAL;CANCELLED;11;18;2013;12;3;2013
A10243;Vargas;Married;M; $96.465,00 ;Real Estate;80237;34;Bronze;1; $5.000,00 ;MONTHLY;CANCELLED;11;18;2013;12;6;2013
A10232;Lowe;Married;M; $43.629,00 ;Real Estate;80231;42;Platinum;1; $15.000,00 ;ANNUAL;CANCELLED;11;19;2013;12;11;2013
A10279;Nguyen;Single;M; $61.900,00 ;Consumer Staples;80224;25;Gold;0; $9.000,00 ;ANNUAL;CANCELLED;11;22;2013;12;12;2013
A10298;Francis;Married;M; $46.814,00 ;Telecommunication Services;80224;50;Platinum;2; $15.000,00 ;ANNUAL;CANCELLED;11;25;2013;12;24;2013
A10325;Osborne;Married;M; $85.255,00 ;Energy;80222;40;Gold;3; $9.000,00 ;ANNUAL;CANCELLED;11;28;2013;12;21;2013
A10328;Lamb;Married;M; $68.571,00 ;Utilities;80231;43;Platinum;3; $15.000,00 ;ANNUAL;CANCELLED;11;29;2013;12;22;2013
A10356;Hughes;Married;F; $69.182,00 ;Financials;80224;51;Gold;1; $9.000,00 ;ANNUAL;CANCELLED;11;29;2013;12;21;2013
A10183;Chandler;Married;F; $107.645,00 ;Real Estate;80222;63;Bronze;2; $5.000,00 ;ANNUAL;CANCELLED;11;7;2013;11;28;2013
A08106;Murphy;Married;M; $46.694,00 ;Real Estate;80231;48;Gold;3; $9.000,00 ;MONTHLY;CANCELLED;2;14;2013;7;11;2013
A08136;Farmer;Married;F; $45.677,00 ;Health Care;80222;51;Gold;3; $9.000,00 ;MONTHLY;CANCELLED;2;18;2013;10;13;2013
A08132;Willis;Married;M; $57.788,00 ;Information Technology;80231;42;Gold;2; $9.000,00 ;ANNUAL;CANCELLED;2;18;2013;10;6;2013
A08137;Adkins;Single;M; $91.526,00 ;Energy;80222;30;Platinum;0; $15.000,00 ;ANNUAL;CANCELLED;2;18;2013;4;20;2013
A08145;Carr;Married;M; $108.628,00 ;Real Estate;80222;34;Silver;2; $7.000,00 ;MONTHLY;CANCELLED;2;19;2013;11;6;2013
A08150;McKinney;Married;F; $101.462,00 ;Industrials;80224;34;Platinum;2; $15.000,00 ;ANNUAL;CANCELLED;2;19;2013;5;11;2013
A08158;Reynolds;Single;M; $117.189,00 ;Consumer Staples;80224;27;Platinum;0; $15.000,00 ;ANNUAL;CANCELLED;2;20;2013;5;4;2013
A08193;Mitchell;Married;F; $81.296,00 ;Utilities;80237;47;Silver;1; $7.000,00 ;ANNUAL;CANCELLED;2;25;2013;7;7;2013
A08162;Murphy;Married;F; $87.451,00 ;Telecommunication Services;80224;60;Platinum;3; $15.000,00 ;ANNUAL;CANCELLED;2;28;2013;6;23;2013
A08263;Stevenson;Single;M; $35.041,00 ;Information Technology;80237;22;Platinum;0; $15.000,00 ;ANNUAL;CANCELLED;2;28;2013;6;5;2013
A08221;Bennett;Married;F; $104.411,00 ;Real Estate;80237;28;Gold;1; $9.000,00 ;ANNUAL;CANCELLED;2;28;2013;8;7;2013
A08161;Flowers;Married;F; $114.005,00 ;Consumer Staples;80224;60;Platinum;1; $15.000,00 ;ANNUAL;CANCELLED;2;28;2013;5;28;2013
A08241;Luna;Single;M; $83.710,00 ;Information Technology;80231;39;Gold;0; $9.000,00 ;MONTHLY;CANCELLED;2;28;2013;4;4;2013
A08249;Cohen;Divorced;F; $41.395,00 ;Utilities;80237;53;Gold;0; $9.000,00 ;ANNUAL;CANCELLED;2;28;2013;9;11;2013
A08084;Lawson;Married;M; $73.535,00 ;Materials;80222;54;Platinum;1; $15.000,00 ;QUARTERLY;CANCELLED;2;8;2013;5;5;2013
A08293;Burns;Single;F; $76.356,00 ;Utilities;80231;36;Gold;0; $9.000,00 ;MONTHLY;CANCELLED;3;11;2013;8;27;2013
A08343;McDonald;Married;M; $81.827,00 ;Real Estate;80231;49;Gold;2; $9.000,00 ;SEMI-ANNUAL;CANCELLED;3;13;2013;10;11;2013
A08353;Maldonado;Married;M; $94.261,00 ;Unclassified;80224;35;Silver;2; $7.000,00 ;ANNUAL;CANCELLED;3;14;2013;9;14;2013
A08399;Cortez;Married;M; $51.538,00 ;Information Technology;80224;37;Gold;3; $9.000,00 ;ANNUAL;CANCELLED;3;19;2013;5;11;2013
A08406;Patton;Married;M; $117.863,00 ;Consumer Discretionary;80237;47;Platinum;1; $15.000,00 ;MONTHLY;CANCELLED;3;19;2013;6;27;2013
A08429;Hansen;Married;F; $105.479,00 ;Utilities;80237;38;Bronze;1; $5.000,00 ;ANNUAL;CANCELLED;3;20;2013;4;12;2013
A08307;Abbott;Married;M; $86.841,00 ;Financials;80231;51;Silver;2; $7.000,00 ;ANNUAL;CANCELLED;3;20;2013;8;8;2013
A08504;Carson;Single;M; $44.838,00 ;Materials;80222;34;Gold;0; $9.000,00 ;ANNUAL;CANCELLED;3;22;2013;4;25;2013
A08532;Torres;Married;M; $118.103,00 ;Industrials;80222;41;Silver;2; $7.000,00 ;MONTHLY;CANCELLED;3;25;2013;10;13;2013
A08572;Herrera;Married;M; $111.461,00 ;Real Estate;80231;48;Silver;3; $7.000,00 ;MONTHLY;CANCELLED;3;26;2013;9;6;2013
A08366;West;Married;M; $118.871,00 ;Industrials;80231;61;Platinum;2; $15.000,00 ;ANNUAL;CANCELLED;3;26;2013;7;30;2013
A08450;Perkins;Single;F; $113.198,00 ;Industrials;80237;28;Platinum;0; $15.000,00 ;SEMI-ANNUAL;CANCELLED;3;26;2013;8;16;2013
A08350;Lyons;Married;M; $116.279,00 ;Consumer Staples;80222;42;Gold;2; $9.000,00 ;SEMI-ANNUAL;CANCELLED;3;28;2013;6;24;2013
A08579;Holloway;Married;M; $36.712,00 ;Industrials;80237;48;Platinum;2; $15.000,00 ;ANNUAL;CANCELLED;3;28;2013;6;14;2013
A08714;Lamb;Single;M; $100.149,00 ;Information Technology;80237;26;Platinum;0; $15.000,00 ;ANNUAL;CANCELLED;3;31;2013;7;4;2013
A08779;Moody;Married;M; $70.466,00 ;Consumer Staples;80237;53;Silver;3; $7.000,00 ;MONTHLY;CANCELLED;3;31;2013;10;12;2013
A08808;King;Married;F; $118.678,00 ;Telecommunication Services;80222;22;Platinum;3; $15.000,00 ;ANNUAL;CANCELLED;3;31;2013;4;26;2013
A08437;Gilbert;Married;M; $85.764,00 ;Industrials;80237;52;Gold;2; $9.000,00 ;ANNUAL;CANCELLED;3;31;2013;4;24;2013
A08448;Lyons;Single;M; $65.240,00 ;Consumer Discretionary;80224;24;Gold;0; $9.000,00 ;ANNUAL;CANCELLED;3;31;2013;6;19;2013
A08492;Ballard;Married;M; $38.201,00 ;Energy;80237;45;Gold;3; $9.000,00 ;ANNUAL;CANCELLED;3;31;2013;9;14;2013
A08487;Webb;Married;M; $35.895,00 ;Industrials;80224;37;Bronze;3; $5.000,00 ;ANNUAL;CANCELLED;3;31;2013;5;5;2013
A08820;Moss;Married;F; $39.223,00 ;Unclassified;80231;42;Platinum;3; $15.000,00 ;MONTHLY;CANCELLED;3;31;2013;5;13;2013
A08865;Hodges;Married;M; $114.589,00 ;Consumer Staples;80224;50;Silver;3; $7.000,00 ;MONTHLY;CANCELLED;4;12;2013;6;4;2013
A08850;Richardson;Single;F; $54.880,00 ;Real Estate;80222;59;Silver;0; $7.000,00 ;ANNUAL;CANCELLED;4;15;2013;8;12;2013
A08851;Floyd;Married;F; $83.436,00 ;Consumer Discretionary;80224;53;Silver;3; $7.000,00 ;MONTHLY;CANCELLED;4;15;2013;7;16;2013
A08886;Schneider;Married;M; $73.117,00 ;Consumer Staples;80231;56;Bronze;3; $5.000,00 ;QUARTERLY;CANCELLED;4;22;2013;9;26;2013
A08673;Mack;Married;F; $47.173,00 ;Energy;80231;63;Platinum;2; $15.000,00 ;ANNUAL;CANCELLED;4;23;2013;10;24;2013
A08909;Klein;Married;F; $57.500,00 ;Utilities;80222;36;Silver;2; $7.000,00 ;ANNUAL;CANCELLED;4;23;2013;8;10;2013
A08930;Vega;Married;F; $111.060,00 ;Industrials;80224;42;Bronze;3; $5.000,00 ;ANNUAL;CANCELLED;4;29;2013;10;2;2013
A09006;Reed;Single;F; $49.821,00 ;Real Estate;80222;19;Bronze;0; $5.000,00 ;ANNUAL;CANCELLED;5;21;2013;7;13;2013
A09027;Robertson;Married;F; $59.092,00 ;Financials;80231;45;Bronze;1; $5.000,00 ;SEMI-ANNUAL;CANCELLED;5;27;2013;9;14;2013
A09030;Perry;Married;M; $96.279,00 ;Unclassified;80237;36;Bronze;1; $5.000,00 ;MONTHLY;CANCELLED;5;27;2013;10;17;2013
A08954;Gomez;Married;M; $59.355,00 ;Materials;80237;47;Silver;3; $7.000,00 ;ANNUAL;CANCELLED;5;29;2013;10;10;2013
A08973;Peterson;Married;F; $54.366,00 ;Industrials;80231;43;Gold;3; $9.000,00 ;ANNUAL;CANCELLED;5;30;2013;11;4;2013
A09041;Hopkins;Married;M; $110.064,00 ;Utilities;80231;36;Silver;2; $7.000,00 ;SEMI-ANNUAL;CANCELLED;5;31;2013;10;12;2013
A09081;Floyd;Married;M; $95.671,00 ;Health Care;80237;57;Platinum;1; $15.000,00 ;QUARTERLY;CANCELLED;5;31;2013;12;9;2013
A09104;Lopez;Married;M; $35.947,00 ;Utilities;80222;62;Bronze;1; $5.000,00 ;SEMI-ANNUAL;CANCELLED;6;11;2013;8;22;2013
A09154;Reyes;Married;F; $50.640,00 ;Health Care;80237;49;Silver;1; $7.000,00 ;QUARTERLY;CANCELLED;6;21;2013;7;5;2013
A09109;Carlson;Married;M; $52.044,00 ;Information Technology;80224;41;Bronze;3; $5.000,00 ;MONTHLY;CANCELLED;6;24;2013;7;22;2013
A09160;Hart;Married;M; $40.922,00 ;Real Estate;80237;45;Gold;1; $9.000,00 ;ANNUAL;CANCELLED;6;24;2013;7;27;2013
A09179;French;Married;M; $84.203,00 ;Information Technology;80222;45;Silver;3; $7.000,00 ;ANNUAL;CANCELLED;6;25;2013;8;28;2013
A09187;Rose;Married;M; $85.875,00 ;Consumer Discretionary;80224;57;Gold;1; $9.000,00 ;QUARTERLY;CANCELLED;6;27;2013;9;6;2013
A09189;Bowers;Married;M; $96.623,00 ;Health Care;80222;48;Gold;2; $9.000,00 ;MONTHLY;CANCELLED;6;27;2013;7;20;2013
A09233;Terry;Divorced;M; $43.380,00 ;Real Estate;80231;61;Bronze;0; $5.000,00 ;ANNUAL;CANCELLED;6;28;2013;7;27;2013
A09199;Rodriquez;Married;M; $114.577,00 ;Telecommunication Services;80231;59;Bronze;3; $5.000,00 ;ANNUAL;CANCELLED;6;28;2013;8;12;2013
A09270;Herrera;Married;M; $108.767,00 ;Financials;80231;42;Platinum;2; $15.000,00 ;ANNUAL;CANCELLED;7;10;2013;8;8;2013
A09320;Massey;Married;M; $72.803,00 ;Utilities;80237;45;Silver;1; $7.000,00 ;ANNUAL;CANCELLED;7;17;2013;8;15;2013
A09326;Jefferson;Married;M; $64.128,00 ;Information Technology;80222;41;Silver;3; $7.000,00 ;MONTHLY;CANCELLED;7;18;2013;8;2;2013
A09339;Manning;Married;M; $86.226,00 ;Materials;80237;48;Bronze;3; $5.000,00 ;SEMI-ANNUAL;CANCELLED;7;24;2013;9;7;2013
A09382;Frazier;Married;F; $52.733,00 ;Unclassified;80237;47;Platinum;2; $15.000,00 ;SEMI-ANNUAL;CANCELLED;7;29;2013;9;21;2013
A09383;Kelly;Married;M; $112.669,00 ;Telecommunication Services;80224;30;Silver;1; $7.000,00 ;MONTHLY;CANCELLED;7;29;2013;9;19;2013
A09414;Cain;Married;M; $115.449,00 ;Energy;80231;55;Bronze;2; $5.000,00 ;ANNUAL;CANCELLED;7;31;2013;8;31;2013
